"USERID","AGE","GENDER","AREA","JOB","INCOME","EDUCATION","FAMILY","INTEREST","DEVICE"
"828254bd-3a5f-492f-a622-1ecee3923ba6","65+","男性","広島県","無職","1000万円以上","専門学校卒","子供あり","ゲーム","マルチデバイス"
"58a77d02-7f39-4901-b949-d232ccefe2c7","45-54","男性","奈良県","教師","300-500万円","大卒","独身","プログラミング","PC中心"
"fb426a97-0467-435c-8e4a-827ff8af4611","65+","女性","大阪府","研究者","1000万円以上","専門学校卒","子供あり","ファッション","マルチデバイス"
"c8d92509-40bb-489d-81ca-88366c8dc1cb","25-34","男性","秋田県","研究者","1000万円以上","専門学校卒","子供あり","投資","スマホ中心"
"5d230440-40af-486c-a35a-85c0c459a92e","65+","女性","青森県","経営者","300-500万円","大卒","子供あり","テクノロジー","PC中心"
"19fbd7f4-36a3-45f2-a5a3-7b5015beed62","25-34","女性","鹿児島県","デザイナー","300万円未満","大学院卒","独身","料理","PC中心"
"9cfcbbd5-f285-465e-a442-afcd8f84a4d3","35-44","男性","佐賀県","公務員","500-700万円","高卒","独身","スポーツ","PC中心"
"a8bbe5b6-372a-4749-8c3f-18ee3be38172","55-64","女性","岐阜県","エンジニア","500-700万円","高卒","既婚","音楽","PC中心"
"a67b815e-6fca-426f-9189-cfbc0c7ad44a","55-64","女性","茨城県","無職","700-1000万円","大学院卒","独身","音楽","マルチデバイス"
"f10ee1a4-95fe-48d4-8311-14e2c76f1b0d","45-54","その他","新潟県","教師","700-1000万円","専門学校卒","既婚","投資","マルチデバイス"
"43998248-f6fd-42e1-8fb3-c84303b6e956","25-34","男性","神奈川県","公務員","700-1000万円","高卒","独身","写真撮影","スマホ中心"
"73fbe3b1-8878-4738-95d6-252159a985f7","45-54","女性","新潟県","会社員","1000万円以上","大学院卒","子供あり","読書","PC中心"
"3c755a48-ec05-402b-91c9-1a037db99989","65+","男性","長崎県","アーティスト","1000万円以上","高卒","独身","読書","マルチデバイス"
"e28b4af7-ccba-460e-a76e-630e313c164c","25-34","その他","埼玉県","医師","700-1000万円","大学院卒","既婚","ゲーム","マルチデバイス"
"17a3c45c-b512-4d09-9c65-e35e5ed0dfe2","18-24","その他","大阪府","研究者","500-700万円","大学院卒","独身","ファッション","スマホ中心"
"a37e36c9-ad41-41e0-9ba3-f50ebffed55a","55-64","その他","千葉県","医師","500-700万円","大卒","子供あり","スポーツ","スマホ中心"
"a4869122-0b6a-49bd-91ac-a1f139e62ed7","35-44","男性","静岡県","公務員","1000万円以上","大学院卒","既婚","ペット","スマホ中心"
"a73de7e5-a125-4cc6-be30-1a9ec86b6eac","25-34","女性","滋賀県","無職","1000万円以上","大卒","既婚","アウトドア","マルチデバイス"
"724a6be1-a642-4bec-88d3-461fc53d356b","55-64","女性","愛媛県","学生","500-700万円","専門学校卒","独身","ペット","スマホ中心"
"7734fd4f-40f8-4798-b479-6063103adbfc","55-64","女性","沖縄県","アーティスト","1000万円以上","高卒","独身","プログラミング","スマホ中心"
"fcb6acac-2ec6-4d13-9def-378b5c5969a4","65+","男性","北海道","主婦","300万円未満","専門学校卒","既婚","スポーツ","スマホ中心"
"43b3dbab-0197-4f2f-bde8-8a0c7205fc43","18-24","女性","秋田県","デザイナー","500-700万円","専門学校卒","独身","スポーツ","スマホ中心"
"6f139b47-f567-46eb-9ae3-afcd8200520b","45-54","女性","高知県","学生","1000万円以上","専門学校卒","子供あり","ファッション","スマホ中心"
"4187ac0f-3114-4143-970f-e53ef4c27e3f","55-64","男性","青森県","医師","1000万円以上","大学院卒","既婚","ゲーム","マルチデバイス"
"d6c4a2c1-d8c6-4420-8fd4-f2bf611941b5","65+","男性","愛媛県","教師","500-700万円","高卒","独身","料理","マルチデバイス"
"bc90dc43-d085-4b5d-9f19-e4332900858e","25-34","その他","佐賀県","エンジニア","1000万円以上","専門学校卒","独身","料理","マルチデバイス"
"426754ea-c298-4ef4-9219-8eac7709e7f7","25-34","女性","徳島県","販売員","300万円未満","大卒","既婚","ファッション","スマホ中心"
"ef9f5a1a-58fa-465a-86fe-dad5f4d66bc0","18-24","女性","山口県","教師","1000万円以上","大学院卒","独身","投資","スマホ中心"
"0bc70fee-9210-4086-95ed-99945d66e3c7","35-44","女性","佐賀県","公務員","300万円未満","大学院卒","既婚","音楽","PC中心"
"83827bee-e645-4ca4-ba7d-43e35bf3be51","35-44","その他","北海道","エンジニア","300万円未満","高卒","独身","スポーツ","マルチデバイス"
"9e9a69c1-1899-4df0-9d54-a82de0ba956b","55-64","女性","福島県","研究者","500-700万円","大卒","子供あり","読書","スマホ中心"
"af5eb853-8bb4-4b5a-baa7-66a749d5fb73","65+","女性","愛媛県","フリーランス","700-1000万円","高卒","既婚","テクノロジー","マルチデバイス"
"83ba2465-e5ab-49da-be08-fba0fb1d52a9","18-24","女性","山形県","無職","700-1000万円","高卒","独身","料理","PC中心"
"ccf1e3cf-519e-407a-896a-055973f75e49","45-54","その他","山口県","教師","700-1000万円","高卒","子供あり","ゲーム","スマホ中心"
"d00a28ff-3971-4077-9264-a6fb72aec7c4","65+","女性","高知県","医師","300万円未満","高卒","子供あり","映画鑑賞","マルチデバイス"
"902e1ff5-3acf-4179-bfe9-c021560b641d","55-64","女性","福島県","主婦","1000万円以上","大卒","子供あり","ファッション","マルチデバイス"
"b7138ce9-a415-4baf-be18-fa829cf82f95","55-64","男性","高知県","フリーランス","700-1000万円","専門学校卒","子供あり","ファッション","スマホ中心"
"aeb5c1f7-31fb-412c-a4f0-47623da1b3fe","18-24","その他","愛媛県","教師","1000万円以上","大学院卒","既婚","スポーツ","PC中心"
"e11107a0-3ad1-414d-8503-0916c1dd9260","25-34","女性","茨城県","公務員","500-700万円","大卒","独身","テクノロジー","PC中心"
"5eb0c3f1-797a-438e-919b-221d003ee39c","55-64","その他","岩手県","学生","300-500万円","専門学校卒","既婚","料理","スマホ中心"
"4c9321d1-4055-4c7a-bfd3-11b0690d4b52","65+","男性","大阪府","販売員","300万円未満","大卒","独身","アウトドア","スマホ中心"
"c0476d51-7d8a-41e7-b258-80295a2379b4","35-44","女性","奈良県","研究者","700-1000万円","専門学校卒","独身","ファッション","スマホ中心"
"498b4216-fe20-457c-a761-e03d5763a0c2","65+","男性","高知県","会社員","300万円未満","高卒","子供あり","映画鑑賞","マルチデバイス"
"cc343615-ec04-4771-bcbf-cbd5b429744d","45-54","その他","石川県","無職","300-500万円","大学院卒","既婚","料理","PC中心"
"00a44dce-7160-4f4b-886c-78c4bc76657d","45-54","その他","富山県","教師","700-1000万円","専門学校卒","子供あり","音楽","マルチデバイス"
"e88a3d92-f2b8-4581-bf6b-941c0464be6b","45-54","女性","山口県","販売員","300万円未満","大学院卒","子供あり","ペット","マルチデバイス"
"b6e88be9-a85a-41df-99e9-308d00355376","45-54","男性","新潟県","エンジニア","1000万円以上","大学院卒","子供あり","投資","スマホ中心"
"90e00c69-f745-4545-9026-127315b0a453","65+","女性","神奈川県","経営者","300-500万円","大卒","子供あり","投資","スマホ中心"
"effcd9cf-9cb2-4c1a-8efb-f4c7b34ce72e","35-44","その他","岩手県","経営者","500-700万円","高卒","既婚","写真撮影","スマホ中心"
"9277822c-915d-4e72-85dc-f6a335660e00","65+","男性","兵庫県","会社員","300万円未満","大卒","既婚","投資","PC中心"
"cd60ceaf-0309-4478-bd13-f9d1e8365d87","45-54","男性","鹿児島県","販売員","500-700万円","専門学校卒","既婚","ペット","スマホ中心"
"b4821d9e-ae08-450d-b25c-bde5d69eaa13","35-44","その他","三重県","研究者","300万円未満","大学院卒","既婚","ガーデニング","PC中心"
"12ba9a9c-889c-4269-9f95-edfab73f2f4b","25-34","女性","群馬県","主婦","1000万円以上","高卒","独身","スポーツ","マルチデバイス"
"84478307-ca77-4eb3-965e-985afae5c8fe","35-44","男性","広島県","エンジニア","300-500万円","専門学校卒","独身","音楽","マルチデバイス"
"178ed326-ef67-47e5-a494-126701485b3f","45-54","女性","千葉県","エンジニア","300万円未満","大卒","既婚","写真撮影","スマホ中心"
"23bf958f-2d7b-4233-a5da-ed232a49e1ec","55-64","その他","鳥取県","医師","300-500万円","大学院卒","子供あり","スポーツ","スマホ中心"
"9ea76988-ab95-4db8-9b6f-4b40d370f2b5","45-54","女性","香川県","販売員","300-500万円","大学院卒","既婚","音楽","スマホ中心"
"f10d051b-f484-4cf9-b1c7-88d8a15331d8","35-44","女性","香川県","フリーランス","1000万円以上","大学院卒","子供あり","ファッション","PC中心"
"83c6dae4-82d6-499f-bfe1-56cb85bfacf1","25-34","女性","宮崎県","アーティスト","500-700万円","大学院卒","子供あり","テクノロジー","スマホ中心"
"a79063d5-ba30-43e1-b4d5-ce48bc6e1d5a","65+","女性","福岡県","エンジニア","700-1000万円","高卒","独身","映画鑑賞","PC中心"
"f96780c4-cb15-4b66-a539-6b6cabfb0bd0","35-44","その他","兵庫県","学生","300万円未満","専門学校卒","独身","スポーツ","マルチデバイス"
"10a498e8-2281-4471-b984-86480301e8c7","65+","女性","熊本県","デザイナー","1000万円以上","大卒","子供あり","テクノロジー","スマホ中心"
"d26391ad-9a90-4295-ba41-28af5135604a","25-34","その他","秋田県","経営者","1000万円以上","大卒","既婚","テクノロジー","スマホ中心"
"585ef7fa-edd2-4af6-9d44-bd64a809f71c","25-34","女性","青森県","販売員","500-700万円","大学院卒","独身","ペット","スマホ中心"
"9fa4841d-885d-4f28-909e-7353eb6d4d54","45-54","女性","岩手県","エンジニア","500-700万円","大卒","独身","旅行","スマホ中心"
"81e781da-5ca5-4cdb-8236-8ef12b75d5ba","35-44","その他","福岡県","医師","300-500万円","大学院卒","既婚","旅行","スマホ中心"
"8e024043-942e-4ed5-b35a-06a257bb4a20","18-24","女性","静岡県","主婦","300-500万円","大卒","既婚","投資","スマホ中心"
"39f7a78f-d25d-4e16-8f62-8d7b7e0c9765","25-34","女性","福井県","学生","300万円未満","大学院卒","既婚","旅行","PC中心"
"57c7d1ff-d267-46e7-ab83-c83e040ee76a","45-54","その他","新潟県","販売員","500-700万円","専門学校卒","既婚","音楽","マルチデバイス"
"8ffaaadc-c2ef-4be7-ba91-ec5a6a32ed73","55-64","その他","東京都","教師","700-1000万円","専門学校卒","独身","読書","PC中心"
"597d6d2e-3f06-4488-b344-18c46ad4d9d1","45-54","女性","千葉県","公務員","300-500万円","専門学校卒","子供あり","映画鑑賞","PC中心"
"9be8fcc2-0063-4442-b681-0c145c628fd9","55-64","女性","千葉県","経営者","300-500万円","高卒","子供あり","ゲーム","スマホ中心"
"24c7de50-8ac4-4923-a499-67a8afbe4af8","25-34","男性","福島県","アーティスト","700-1000万円","大卒","既婚","投資","スマホ中心"
"3595ac00-7079-4235-8819-5c5dda25e4ab","45-54","男性","香川県","教師","700-1000万円","専門学校卒","既婚","音楽","スマホ中心"
"6f7e016f-7ce8-47dd-9fde-e3fb49224bfc","55-64","その他","富山県","フリーランス","1000万円以上","高卒","既婚","音楽","マルチデバイス"
"e34bf55c-1828-4de8-b339-018cc2e8f944","45-54","男性","島根県","研究者","1000万円以上","専門学校卒","既婚","読書","スマホ中心"
"c3c05620-cb1a-4f11-8ebb-3b522f7b9b42","65+","その他","広島県","デザイナー","300万円未満","大学院卒","既婚","映画鑑賞","マルチデバイス"
"2412a312-4cf8-4013-81ce-a016662fda38","35-44","男性","東京都","会社員","1000万円以上","高卒","子供あり","映画鑑賞","マルチデバイス"
"d49bc470-cde9-443c-8f14-550a02cbf919","55-64","その他","群馬県","主婦","300-500万円","大学院卒","子供あり","ゲーム","PC中心"
"c483a628-0b91-4407-a78c-7dbc73fd677b","55-64","男性","鳥取県","アーティスト","300万円未満","専門学校卒","既婚","旅行","PC中心"
"9ec38884-3669-420c-a762-f40e5676311c","25-34","女性","千葉県","経営者","700-1000万円","大卒","子供あり","写真撮影","スマホ中心"
"707a5dfa-fd50-413e-966f-1206a0713603","55-64","その他","宮崎県","公務員","500-700万円","大卒","子供あり","スポーツ","スマホ中心"
"1310e3c7-cdcf-4c58-a2df-ae7bc1144e59","55-64","男性","徳島県","アーティスト","300-500万円","高卒","既婚","プログラミング","マルチデバイス"
"39a766be-6f2d-48e2-b184-7c33f44b448e","65+","男性","福井県","教師","700-1000万円","専門学校卒","既婚","ガーデニング","PC中心"
"e22f0e90-a185-4796-8de9-87ef9c75737b","35-44","女性","新潟県","フリーランス","500-700万円","大学院卒","独身","ペット","PC中心"
"2c9b9776-947f-4e6d-b852-ee9b5e0ee8d8","18-24","女性","宮崎県","アーティスト","500-700万円","専門学校卒","独身","ゲーム","スマホ中心"
"839c5614-9d69-418f-8995-de0834cf5b40","35-44","その他","栃木県","フリーランス","700-1000万円","大学院卒","独身","ファッション","スマホ中心"
"4b63a8a6-0698-4392-8952-7ab550548fc9","45-54","女性","香川県","研究者","700-1000万円","大学院卒","独身","投資","PC中心"
"519a9120-57ee-4855-ace5-83c624eade64","18-24","女性","愛媛県","研究者","500-700万円","高卒","既婚","ファッション","スマホ中心"
"6f4b4458-cf46-4eaf-a48e-3ab0025ec82a","45-54","女性","滋賀県","学生","1000万円以上","大学院卒","子供あり","テクノロジー","PC中心"
"0e8108ef-c9aa-4d01-9795-0f0bc2ad2bb6","65+","女性","福岡県","販売員","1000万円以上","大学院卒","既婚","ファッション","マルチデバイス"
"a6d40a14-7a99-46ff-977e-2f041c0539d4","18-24","男性","岡山県","教師","500-700万円","専門学校卒","独身","写真撮影","マルチデバイス"
"08ef7975-f9e3-40ca-87ea-acaba13157b9","35-44","その他","福井県","学生","300-500万円","高卒","子供あり","音楽","PC中心"
"df718c46-814a-49dc-8696-0eec47010f5a","65+","男性","沖縄県","教師","300-500万円","専門学校卒","独身","旅行","マルチデバイス"
"75809f0f-8fc9-41db-8123-d42bc769d06f","55-64","その他","石川県","公務員","700-1000万円","大卒","子供あり","旅行","マルチデバイス"
"455865d7-18ec-4cd0-ac2b-5316a3d0586e","35-44","男性","奈良県","エンジニア","500-700万円","大学院卒","既婚","プログラミング","PC中心"
"fd6abee4-169a-4784-91ed-1085d1f6fc90","55-64","男性","宮城県","医師","700-1000万円","高卒","独身","ペット","スマホ中心"
